timestamp,temperature,humidity,pressure
1712602732464,25.93,27.94,1002.19
1712602732971,25.95,27.78,1002.17
1712602733476,25.94,27.79,1002.15
1712602733989,25.94,27.87,1002.18
1712602734490,25.95,27.83,1002.16
1712602734997,25.93,27.78,1002.18
1712602735499,25.94,27.84,1002.22
1712602736002,25.92,27.78,1002.18
1712602736503,25.93,27.7,1002.19
1712602737004,25.92,27.61,1002.19
1712602737507,25.92,27.52,1002.16
1712602738008,25.91,27.45,1002.17
1712602738509,25.92,27.48,1002.18
1712602739010,25.92,27.49,1002.19
1712602739524,25.9,27.46,1002.12
1712602740027,25.91,27.45,1002.19
1712602740531,25.91,27.74,1002.22
1712602741032,25.91,28.17,1002.21
1712602741534,25.91,28.88,1002.22
1712602742036,25.9,30.09,1002.18
1712602742542,25.91,31.05,1002.25
1712602743043,25.91,31.16,1002.18
1712602743545,25.9,31.13,1002.23
1712602744046,25.9,31.09,1002.24
1712602744553,25.89,31.12,1002.28
1712602745056,25.89,31.27,1002.24
1712602745557,25.89,31.11,1002.22
1712602746060,25.9,30.75,1002.25
1712602746562,25.89,30.15,1002.22
1712602747073,25.89,29.54,1002.19
1712602747575,25.89,29.09,1002.21
1712602748076,25.88,28.81,1002.21
1712602748577,25.89,28.67,1002.19
1712602749079,25.89,28.74,1002.16
1712602749582,25.88,28.81,1002.28
1712602750083,25.88,28.91,1002.26
1712602750583,25.88,28.91,1002.29
1712602751098,25.88,28.75,1002.19
1712602751599,25.88,28.53,1002.16
1712602752100,25.9,28.3,1002.19
1712602752602,25.9,28.19,1002.18
1712602753105,25.89,28.1,1002.22
1712602753606,25.89,28.01,1002.16
1712602754110,25.9,27.88,1002.2
1712602754612,25.89,27.79,1002.14
1712602755112,25.9,27.73,1002.17
1712602755614,25.89,27.65,1002.14
1712602756114,25.89,27.58,1002.18
1712602756627,25.89,27.53,1002.19
1712602757129,25.89,27.52,1002.19
1712602757631,25.89,27.52,1002.18
1712602758133,25.9,27.5,1002.18
1712602758634,25.9,27.43,1002.18
1712602759142,25.89,27.32,1002.18
1712602759642,25.9,27.23,1002.2
1712602760143,25.9,27.12,1002.17
1712602760644,25.89,27.08,1002.17
1712602761146,25.89,27.14,1002.13
1712602761645,25.89,27.25,1002.14
1712602762151,25.88,27.32,1002.16
1712602762653,25.9,27.29,1002.15
1712602763157,25.9,27.28,1002.18
1712602763660,25.9,27.29,1002.17
1712602764161,25.9,27.28,1002.19
1712602764664,25.9,27.27,1002.17
1712602765166,25.89,27.2,1002.13
1712602765667,25.9,27.15,1002.16
1712602766172,25.91,27.08,1002.15
1712602766673,25.9,27,1002.14
1712602767175,25.91,26.95,1002.16
1712602767676,25.89,26.91,1002.13
1712602768178,25.9,26.89,1002.16
1712602768679,25.9,26.88,1002.18
1712602769190,25.9,26.87,1002.19
1712602769692,25.88,26.86,1002.14
1712602770193,25.89,26.84,1002.13
1712602770694,25.89,26.8,1002.16
1712602771205,25.87,26.78,1002.16
1712602771711,25.87,26.75,1002.08
1712602772212,25.88,26.78,1002.19
1712602772713,25.88,26.86,1002.07
1712602773214,25.87,26.83,1002.11
1712602773714,25.88,26.78,1002.14
1712602774226,25.88,26.76,1002.14
1712602774728,25.88,26.73,1002.16
1712602775229,25.88,26.68,1002.12
1712602775731,25.89,26.56,1002.13
1712602776233,25.88,26.43,1002.12
1712602776734,25.88,26.37,1002.1
1712602777235,25.88,26.35,1002.14
1712602777737,25.88,26.38,1002.15
1712602778238,25.88,26.38,1002.1
1712602778739,25.88,26.36,1002.2
1712602779240,25.87,26.3,1002.15
1712602779742,25.88,26.19,1002.12
1712602780243,25.89,26.17,1002.12
1712602780744,25.87,26.08,1002.14
1712602781246,25.87,26.06,1002.16
1712602781747,25.87,25.99,1002.13
1712602782248,25.87,25.95,1002.16
1712602782749,25.88,25.9,1002.09
1712602783250,25.86,25.78,1002.17
1712602783751,25.86,25.75,1002.09
1712602784253,25.87,25.71,1002.14
1712602784754,25.84,25.64,1002.16
1712602785256,25.84,25.58,1002.11
1712602785757,25.84,25.56,1002.12
1712602786258,25.83,25.54,1002.13
1712602786759,25.83,25.49,1002.15
1712602787262,25.82,25.38,1002.19
1712602787763,25.82,25.33,1002.15
1712602788265,25.82,25.3,1002.16
1712602788767,25.82,25.33,1002.18
1712602789269,25.82,25.41,1002.16
1712602789772,25.83,25.36,1002.18
1712602790274,25.82,25.32,1002.19
1712602790778,25.82,25.27,1002.12
1712602791285,25.82,25.28,1002.17
1712602791790,25.82,25.31,1002.14
1712602792291,25.82,25.34,1002.14
1712602792793,25.82,25.37,1002.06
1712602793296,25.81,25.42,1002.1
1712602793798,25.82,25.46,1002.08
1712602794299,25.82,25.46,1002.08
1712602794802,25.82,25.43,1002.11
1712602795303,25.82,25.46,1002.14
1712602795806,25.83,25.55,1002.08
1712602796307,25.82,25.64,1002.11
1712602796821,25.83,25.72,1002.15
1712602797323,25.82,25.76,1002.12
1712602797825,25.81,25.62,1002.14
1712602798328,25.81,25.46,1002.12
1712602798831,25.81,25.36,1002.08
1712602799340,25.82,25.27,1002.1
1712602799842,25.82,25.22,1002.1
1712602800344,25.81,25.19,1002.09
1712602800846,25.82,25.17,1002.11
1712602801349,25.81,25.18,1002.12
1712602801854,25.82,25.26,1002.1
1712602802355,25.83,25.29,1002.15
1712602802858,25.82,25.3,1002.11
1712602803360,25.82,25.3,1002.14
1712602803862,25.82,25.24,1002.11
1712602804370,25.83,25.14,1002.14
1712602804871,25.83,25.07,1002.14
1712602805372,25.83,25.03,1002.16
1712602805874,25.83,25.05,1002.1
1712602806375,25.84,25.11,1002.12
1712602806881,25.84,25.17,1002.15
1712602807383,25.83,25.21,1002.14
1712602807885,25.83,25.22,1002.11
1712602808385,25.82,25.23,1002.17
1712602808900,25.82,25.25,1002.15
1712602809403,25.82,25.27,1002.14
1712602809905,25.82,25.3,1002.07
1712602810407,25.82,25.36,1002.17
1712602810908,25.81,25.36,1002.13
1712602811419,25.82,25.36,1002.12
1712602811920,25.83,25.32,1002.15
1712602812420,25.82,25.29,1002.14
1712602812922,25.82,25.27,1002.11
1712602813425,25.82,25.27,1002.09
1712602813937,25.82,25.29,1002.12
1712602814438,25.82,25.33,1002.11
1712602814954,25.82,25.38,1002.09
1712602815455,25.82,25.43,1002.15
1712602815964,25.83,25.46,1002.14
1712602816466,25.82,25.48,1002.11
1712602816970,25.81,25.52,1002.1
1712602817477,25.83,25.62,1002.18
1712602817982,25.82,25.82,1002.16
1712602818489,25.82,25.94,1002.09
1712602818996,25.82,25.94,1002.13
1712602819501,25.81,25.94,1002.13
1712602820002,25.83,25.91,1002.17
1712602820503,25.83,25.94,1002.14
1712602821015,25.83,26.36,1002.13
1712602821518,25.81,26.73,1002.16
1712602822020,25.82,27,1002.1
1712602822521,25.83,27.12,1002.07
1712602823029,25.81,27.17,1002.15
1712602823531,25.81,26.97,1002.13
1712602824032,25.81,26.97,1002.13
1712602824534,25.81,26.88,1002.17
1712602825036,25.82,26.78,1002.18
1712602825550,25.81,26.63,1002.14
1712602826051,25.8,26.48,1002.11
1712602826553,25.8,26.39,1002.12
1712602827054,25.8,26.34,1002.16
1712602827556,25.8,26.3,1002.17
1712602828069,25.79,26.26,1002.13
1712602828571,25.8,26.23,1002.11
1712602829072,25.79,26.22,1002.11
1712602829573,25.8,26.2,1002.12
1712602830075,25.8,26.2,1002.12
1712602830584,25.79,26.18,1002.13
1712602831085,25.79,26.15,1002.15
1712602831587,25.78,26.12,1002.12
1712602832089,25.79,26.09,1002.14
1712602832592,25.79,26.05,1002.08
1712602833098,25.79,26.01,1002.12
1712602833600,25.79,26,1002.12
1712602834102,25.8,26.2,1002.19
1712602834604,25.79,27.59,1002.13
1712602835105,25.8,29.29,1002.2
1712602835606,25.8,30.27,1002.2
1712602836109,25.78,30.36,1002.19
1712602836609,25.79,30.32,1002.21
1712602837112,25.8,30.29,1002.11
1712602837613,25.79,30.25,1002.16
1712602838114,25.79,30.15,1002.14
1712602838631,25.8,29.94,1002.12
1712602839132,25.79,29.8,1002.14
1712602839634,25.79,29.65,1002.15
1712602840136,25.79,29.45,1002.14
1712602840638,25.79,29.19,1002.12
1712602841140,25.8,28.94,1002.17
1712602841653,25.79,28.74,1002.18
1712602842162,25.79,28.55,1002.16
1712602842664,25.8,28.44,1002.14
1712602843165,25.81,28.42,1002.17
1712602843665,25.8,28.42,1002.13
1712602844176,25.8,28.45,1002.11
1712602844676,25.81,28.47,1002.18
1712602845178,25.81,28.53,1002.19
1712602845678,25.81,28.73,1002.15
1712602846182,25.81,29.37,1002.18
1712602846684,25.8,29.96,1002.21
1712602847188,25.8,30.16,1002.18
1712602847701,25.8,30.16,1002.18
1712602848202,25.81,29.98,1002.17
1712602848704,25.8,29.9,1002.15
1712602849206,25.79,29.87,1002.16
1712602849708,25.8,29.82,1002.14
1712602850214,25.8,29.7,1002.15
1712602850720,25.8,29.52,1002.12
1712602851228,25.8,29.34,1002.13
1712602851730,25.8,29.14,1002.2
1712602852232,25.8,28.92,1002.18
1712602852736,25.8,28.71,1002.11
1712602853240,25.79,28.52,1002.11
1712602853741,25.83,28.36,1002.09
1712602854252,25.8,28.22,1002.19
1712602854757,25.81,28.09,1002.16
1712602855274,25.81,28,1002.18
1712602855776,25.82,27.95,1002.15
1712602856276,25.83,27.91,1002.13
1712602856778,25.81,27.89,1002.11
1712602857286,25.82,27.83,1002.15
1712602857788,25.83,27.78,1002.14
1712602858291,25.82,27.67,1002.15
1712602858792,25.81,27.6,1002.15
1712602859303,25.81,27.58,1002.17
1712602859810,25.81,27.57,1002.12
1712602860312,25.82,27.58,1002.12
1712602860814,25.82,27.55,1002.11
1712602861317,25.81,27.52,1002.11
1712602861834,25.81,27.51,1002.13
1712602862336,25.82,27.49,1002.14
1712602862837,25.82,27.49,1002.13
1712602863338,25.82,27.49,1002.15
1712602863839,25.82,27.43,1002.1
1712602864341,25.82,27.38,1002.14
1712602864843,25.82,27.44,1002.13
1712602865343,25.82,27.55,1002.13
1712602865843,25.81,27.62,1002.15
1712602866345,25.82,27.64,1002.11
1712602866852,25.83,27.59,1002.22
1712602867369,25.82,27.52,1002.19
1712602867871,25.82,27.44,1002.19
1712602868372,25.81,27.35,1002.19
1712602868875,25.82,27.26,1002.18
1712602869376,25.81,27.19,1002.2
1712602869877,25.82,27.14,1002.21
1712602870394,25.82,27.1,1002.17
1712602870898,25.82,27.1,1002.2
1712602871399,25.81,27.11,1002.19
1712602871901,25.82,27.13,1002.2
1712602872403,25.82,27.16,1002.19
1712602872904,25.81,27.2,1002.18
1712602873404,25.82,27.23,1002.2
1712602873905,25.82,27.28,1002.18
1712602874408,25.82,27.32,1002.21
1712602874909,25.82,27.34,1002.2
1712602875410,25.81,27.38,1002.2
1712602875911,25.82,27.55,1002.26
1712602876414,25.82,27.94,1002.26
1712602876915,25.82,28.56,1002.22
1712602877417,25.81,28.96,1002.22
1712602877926,25.82,29.13,1002.21
1712602878442,25.82,29.07,1002.19
1712602878943,25.82,29,1002.22
1712602879444,25.83,28.97,1002.24
1712602879946,25.82,28.97,1002.19
1712602880457,25.82,28.93,1002.17
1712602880958,25.82,28.9,1002.19
1712602881462,25.82,28.83,1002.2
1712602881963,25.82,28.72,1002.15
1712602882465,25.83,28.68,1002.14
1712602882966,25.83,28.88,1002.18
1712602883468,25.83,29.8,1002.15
1712602883971,25.83,30.21,1002.15
1712602884471,25.82,30.01,1002.17
1712602884974,25.83,29.97,1002.19
1712602885476,25.83,29.96,1002.15
1712602885977,25.83,29.8,1002.21
1712602886478,25.82,29.56,1002.16
1712602886986,25.83,29.35,1002.13
1712602887488,25.81,29.22,1002.11
1712602887989,25.83,29.11,1002.18
1712602888490,25.84,28.98,1002.12
1712602888992,25.82,28.9,1002.12
1712602889506,25.82,28.84,1002.15
1712602890007,25.83,28.79,1002.06
1712602890509,25.82,28.61,1002.16
1712602891011,25.83,28.41,1002.16
1712602891519,25.83,28.26,1002.06
1712602892022,25.83,28.17,1002.15
1712602892523,25.83,28.1,1002.11
1712602893025,25.83,28.07,1002.13
1712602893526,25.83,28.03,1002.11
1712602894041,25.83,28,1002.13
1712602894543,25.83,28.27,1002.18
1712602895045,25.83,28.53,1002.12
1712602895545,25.81,28.74,1002.14
1712602896049,25.82,28.88,1002.15
1712602896560,25.83,28.81,1002.16
1712602897077,25.82,28.68,1002.14
1712602897579,25.82,28.53,1002.11
1712602898082,25.83,28.39,1002.13
1712602898586,25.83,28.32,1002.13
1712602899092,25.83,28.22,1002.14
1712602899595,25.81,28.1,1002.14
1712602900097,25.83,28.08,1002.12
1712602900599,25.83,28.13,1002.13
1712602901109,25.82,28.16,1002.16
1712602901625,25.82,28.16,1002.12
1712602902141,25.83,28.14,1002.13
1712602902657,25.82,28.12,1002.12
1712602903157,25.82,28.08,1002.09
1712602903663,25.82,27.94,1002.11
1712602904169,25.82,27.83,1002.18
1712602904672,25.82,27.71,1002.11
1712602905173,25.82,27.67,1002.11
1712602905674,25.83,27.65,1002.16
1712602906181,25.82,27.65,1002.16
1712602906682,25.83,27.68,1002.22
1712602907184,25.84,27.7,1002.15
1712602907685,25.82,27.64,1002.14
1712602908187,25.83,27.49,1002.13
1712602908697,25.82,27.36,1002.12
1712602909198,25.83,27.25,1002.16
1712602909699,25.83,27.2,1002.08
1712602910199,25.83,27.12,1002.11
1712602910704,25.81,27.07,1002.12
1712602911209,25.82,27.06,1002.09
1712602911710,25.82,27.04,1002.08
1712602912219,25.82,27.09,1002.11
1712602912729,25.82,27.11,1002.11
1712602913233,25.83,27.07,1002.16
1712602913740,25.82,26.99,1002.11
1712602914244,25.82,26.92,1002.08
1712602914745,25.83,26.88,1002.05
1712602915248,25.83,26.86,1002.08
1712602915762,25.83,26.81,1002.13
1712602916265,25.83,26.82,1002.12
1712602916766,25.81,26.91,1002.12
1712602917267,25.82,26.99,1002.09
1712602917770,25.83,27.07,1002.14
1712602918275,25.84,27.11,1002.14
1712602918779,25.83,27.1,1002.11
1712602919280,25.83,27.08,1002.11
1712602919782,25.83,27.08,1002.09
1712602920291,25.84,27.1,1002.09
1712602920803,25.84,27.16,1002.08
1712602921305,25.84,27.2,1002.12
1712602921807,25.84,27.24,1002.02
1712602922307,25.83,27.23,1002.1
1712602922818,25.84,27.2,1002.11
1712602923319,25.86,27.13,1002.1
1712602923819,25.83,27.12,1002.07
1712602924321,25.83,27.23,1002.15
1712602924823,25.83,27.4,1002.13
1712602925326,25.82,27.46,1002.13
1712602925834,25.83,27.35,1002.11
1712602926336,25.83,27.2,1002.15
1712602926838,25.83,27.07,1002.15
1712602927339,25.84,26.97,1002.16
1712602927842,25.82,26.88,1002.13
1712602928341,25.82,26.82,1002.16
1712602928843,25.83,26.78,1002.14
1712602929345,25.84,26.78,1002.08
1712602929846,25.83,26.83,1002.17
1712602930348,25.82,26.97,1002.12
1712602930855,25.84,27.21,1002.12
1712602931356,25.82,27.46,1002.15
1712602931856,25.84,27.59,1002.13
1712602932358,25.84,27.71,1002.14
1712602932861,25.86,27.65,1002.09
1712602933362,25.84,27.53,1002.14
1712602933864,25.86,27.59,1002.07
1712602934366,25.84,27.96,1002.17
1712602934868,25.83,28.36,1002.13
1712602935379,25.84,28.59,1002.22
1712602935886,25.84,28.71,1002.14
1712602936387,25.84,28.45,1002.11
1712602936890,25.83,28.17,1002.14
1712602937392,25.83,28.01,1002.1
1712602937901,25.84,27.96,1002.08
1712602938403,25.84,27.89,1002.08
1712602938903,25.83,27.96,1002.08
1712602939406,25.84,28.03,1002.15
1712602939909,25.83,28,1002.1
1712602940421,25.84,27.94,1002.11
1712602940922,25.83,27.91,1002.15
1712602941424,25.84,27.88,1002.14
1712602941925,25.84,27.87,1002.19
1712602942427,25.86,27.9,1002.16
1712602942929,25.86,28.03,1002.15
1712602943430,25.84,28.1,1002.14
1712602943931,25.84,28.29,1002.13
1712602944433,25.84,28.39,1002.15
1712602944949,25.83,28.36,1002.17
1712602945450,25.83,28.4,1002.15
1712602945952,25.82,28.44,1002.11
1712602946454,25.82,28.45,1002.14
1712602946955,25.83,28.44,1002.11
1712602947455,25.82,28.56,1002.17
1712602947957,25.82,28.72,1002.08
1712602948458,25.83,28.74,1002.12
1712602948959,25.83,28.65,1002.16
1712602949460,25.81,28.5,1002.15
1712602949961,25.81,28.48,1002.13
1712602950463,25.82,28.42,1002.11
1712602950964,25.82,28.28,1002.14
1712602951465,25.82,28.08,1002.11
1712602951965,25.82,27.88,1002.12
1712602952467,25.82,27.77,1002.13
1712602952968,25.82,27.57,1002.11
1712602953469,25.82,27.38,1002.13
1712602953970,25.8,27.32,1002.08
1712602954473,25.83,27.34,1002.1
1712602954974,25.82,27.37,1002.06
1712602955474,25.82,27.39,1002.11
1712602955976,25.82,27.36,1002.14
1712602956478,25.82,27.34,1002.14
1712602956978,25.83,27.33,1002.08
1712602957480,25.84,27.34,1002.12
1712602957981,25.82,27.31,1002.13
1712602958482,25.82,27.23,1002.09
1712602958983,25.83,27.17,1002.08
1712602959484,25.84,27.13,1002.09
1712602959986,25.82,27.1,1002.14
1712602960489,25.83,27.06,1002.12
1712602960990,25.83,27,1002.12
1712602961492,25.84,26.91,1002.11
1712602961992,25.84,26.87,1002.09
1712602962494,25.83,26.85,1002.12
1712602962996,25.83,26.84,1002.13
1712602963497,25.83,26.83,1002.11
1712602963998,25.84,26.84,1002.09
1712602964509,25.83,26.86,1002.15
1712602965011,25.86,26.86,1002.13
1712602965513,25.83,26.87,1002.15
1712602966013,25.83,26.86,1002.15
1712602966521,25.83,26.88,1002.12
1712602967022,25.83,26.89,1002.14
1712602967523,25.83,26.91,1002.09
1712602968023,25.82,26.94,1002.13
1712602968525,25.83,26.94,1002.16
1712602969038,25.83,26.91,1002.14
1712602969540,25.83,26.94,1002.14
1712602970043,25.83,27.13,1002.16
1712602970547,25.83,27.36,1002.13
1712602971058,25.82,27.58,1002.14
1712602971559,25.84,27.59,1002.11
1712602972059,25.83,27.55,1002.12
1712602972565,25.83,27.46,1002.11
1712602973069,25.83,27.38,1002.11
1712602973571,25.82,27.32,1002.12
1712602974085,25.83,27.25,1002.14
1712602974587,25.84,27.16,1002.14
1712602975089,25.83,27.07,1002.12
1712602975592,25.83,27.14,1002.11
1712602976094,25.83,27.27,1002.11
1712602976594,25.83,27.31,1002.12
1712602977097,25.82,27.31,1002.14
1712602977599,25.84,27.26,1002.1
1712602978099,25.82,27.19,1002.07
1712602978600,25.83,27.1,1002.09
1712602979101,25.82,27.05,1002.12
1712602979603,25.82,27.04,1002.11
1712602980103,25.83,27.06,1002.08
1712602980604,25.83,27.05,1002.11
1712602981106,25.83,26.94,1002.11
1712602981607,25.83,26.92,1002.11
1712602982108,25.82,26.91,1002.11
1712602982610,25.83,26.84,1002.07
1712602983110,25.84,26.77,1002.11
1712602983612,25.83,26.76,1002.08
1712602984114,25.83,26.76,1002.11
1712602984616,25.83,26.76,1002.12
1712602985118,25.83,26.81,1002.08
1712602985621,25.82,26.95,1002.14
1712602986121,25.83,27.04,1002.14
1712602986623,25.83,27.09,1002.14
1712602987125,25.84,27.1,1002.16
1712602987626,25.84,27.07,1002.11
1712602988127,25.83,27.04,1002.09
1712602988628,25.83,27.03,1002.17
1712602989130,25.83,26.95,1002.14
1712602989631,25.86,26.88,1002.12
1712602990132,25.84,26.78,1002.09
1712602990633,25.84,26.79,1002.18
1712602991135,25.83,26.89,1002.13
1712602991636,25.84,27.12,1002.11
1712602992137,25.82,27.6,1002.1
1712602992639,25.83,28.14,1002.06
1712602993139,25.83,28.6,1002.11
1712602993640,25.82,28.97,1002.15
1712602994141,25.82,29.24,1002.17
1712602994644,25.83,29.55,1002.12
1712602995155,25.82,29.9,1002.17
1712602995655,25.81,29.86,1002.16
1712602996156,25.81,29.73,1002.17
1712602996672,25.81,29.46,1002.12
1712602997175,25.8,29.1,1002.17
1712602997689,25.81,28.86,1002.11
1712602998191,25.82,28.7,1002.11
1712602998691,25.81,28.59,1002.15
1712602999207,25.81,28.42,1002.12
1712602999708,25.81,28.23,1002.14
1712603000222,25.81,27.97,1002.12
1712603000724,25.81,27.72,1002.14
1712603001227,25.82,27.56,1002.08
1712603001730,25.8,27.47,1002.07
1712603002237,25.8,27.39,1002.13
1712603002740,25.81,27.29,1002.14
1712603003243,25.8,27.19,1002.15
1712603003746,25.81,27.1,1002.11
1712603004248,25.81,27.04,1002.12
1712603004748,25.82,27,1002.09
1712603005248,25.82,27.01,1002.15
1712603005748,25.81,27.04,1002.11
1712603006248,25.81,27.06,1002.18
1712603006750,25.81,27.07,1002.11
1712603007254,25.81,26.99,1002.13
1712603007755,25.81,26.94,1002.11
1712603008258,25.81,26.91,1002.12
1712603008759,25.81,26.91,1002.11
1712603009265,25.81,26.88,1002.1
1712603009767,25.81,26.81,1002.12
1712603010268,25.8,26.69,1002.1
1712603010770,25.8,26.53,1002.12
1712603011272,25.81,26.36,1002.12
1712603011774,25.81,26.23,1002.07
1712603012276,25.81,26.14,1002.07
1712603012777,25.81,26.14,1002.05
1712603013277,25.81,26.16,1002.07
1712603013778,25.81,26.2,1002.11
1712603014279,25.8,26.23,1002.11
1712603014780,25.81,26.23,1002.09
1712603015281,25.82,26.17,1002.1
1712603015783,25.81,26.12,1002.04
1712603016284,25.81,26.05,1002.12
1712603016785,25.81,26,1002.03
1712603017298,25.81,25.94,1002.05
1712603017800,25.82,25.9,1002.07
1712603018303,25.82,25.91,1002.04
1712603018805,25.82,25.91,1001.99
1712603019309,25.82,25.96,1002.06
1712603019824,25.83,26.03,1002.1
1712603020326,25.83,26.05,1002.06
1712603020828,25.82,26.06,1002.05
1712603021329,25.82,26.1,1002.02
1712603021836,25.82,26.26,1002.09
1712603022341,25.83,26.36,1002.07
1712603022843,25.81,26.46,1002.03
1712603023343,25.82,26.55,1002.1
1712603023843,25.82,26.64,1002.11
1712603024349,25.82,26.71,1002.11
1712603024850,25.82,26.77,1002.08
1712603025351,25.82,26.86,1002.07
1712603025852,25.83,27.01,1002.12
1712603026369,25.82,27.19,1002.14
1712603026876,25.82,27.49,1002.13
1712603027377,25.83,28.96,1002.16
1712603027878,25.82,30.13,1002.11
1712603028380,25.82,30.54,1002.14
1712603028883,25.82,30.48,1002.13
1712603029386,25.82,29.98,1002.15
1712603029889,25.81,29.59,1002.15
1712603030391,25.83,29.24,1002.11
1712603030899,25.83,28.92,1002.13
1712603031405,25.82,28.69,1002.06
1712603031910,25.82,28.45,1002.07
1712603032415,25.82,28.18,1002.07
1712603032924,25.82,28.09,1002.06
1712603033426,25.82,27.86,1002.1
1712603033932,25.81,27.69,1002.05
1712603034433,25.81,27.62,1002.04
1712603034935,25.83,27.56,1002.12
1712603035437,25.82,27.49,1002.07
1712603035939,25.82,27.46,1002.07
1712603036441,25.82,27.43,1002.11
1712603036944,25.81,27.42,1002.04
1712603037447,25.81,27.44,1002.04
1712603037948,25.81,27.44,1002.07
1712603038451,25.81,27.42,1002.12
1712603038951,25.81,27.42,1002.08
1712603039452,25.81,27.31,1002.02
1712603039954,25.81,27.2,1002.09
1712603040470,25.81,27.16,1002.09
1712603040972,25.81,27.15,1002.12
1712603041478,25.81,27.07,1002.08
1712603041984,25.81,26.97,1002.12
1712603042485,25.8,26.86,1002.07
1712603042986,25.81,26.76,1002.11
1712603043487,25.81,26.68,1002.05
1712603043989,25.81,26.67,1002.11
1712603044503,25.81,26.67,1002.07
1712603045004,25.8,26.68,1002.11
1712603045506,25.81,26.68,1002.06
1712603046008,25.82,26.71,1002.06
1712603046510,25.81,26.76,1002.1
1712603047012,25.8,26.81,1002.1
1712603047512,25.81,26.83,1002.11
1712603048014,25.8,26.82,1002.08
1712603048515,25.8,26.79,1002.08
1712603049017,25.82,26.77,1002.08
1712603049517,25.8,26.75,1002.09
1712603050019,25.81,26.7,1002.16
1712603050521,25.81,26.65,1002.13
1712603051022,25.81,26.62,1002.09
1712603051523,25.81,26.63,1002.12
1712603052023,25.82,26.67,1002.14
1712603052525,25.8,26.85,1002.17
1712603053026,25.8,27.15,1002.16
1712603053527,25.81,27.8,1002.17
1712603054030,25.81,28.5,1002.14
1712603054536,25.82,28.95,1002.12
1712603055040,25.81,29.22,1002.11
1712603055542,25.82,29.55,1002.14
1712603056044,25.82,29.95,1002.17
1712603056544,25.81,30.19,1002.16
1712603057055,25.82,30.25,1002.14
1712603057555,25.81,30.14,1002.17
1712603058057,25.81,29.9,1002.18
1712603058558,25.81,29.6,1002.12
1712603059061,25.81,29.29,1002.12
1712603059563,25.8,28.9,1002.15
1712603060065,25.81,28.48,1002.13
1712603060567,25.81,28.17,1002.15
1712603061069,25.82,27.95,1002.12
1712603061571,25.81,27.74,1002.15
1712603062076,25.81,27.62,1002.09
1712603062578,25.81,27.53,1002.11
1712603063082,25.8,27.44,1002.02
1712603063583,25.81,27.36,1002.11
1712603064084,25.8,27.39,1002.09
1712603064590,25.81,27.36,1002.07
1712603065092,25.81,27.19,1002.08
1712603065593,25.81,27.12,1002.09
1712603066095,25.81,27.01,1002.09
1712603066598,25.8,26.88,1002.08
1712603067108,25.82,26.77,1002.09
1712603067610,25.81,26.71,1002.14
1712603068113,25.82,26.68,1002.08
1712603068616,25.83,26.68,1002.07
1712603069117,25.81,26.68,1002.06
1712603069633,25.82,26.68,1002.06
1712603070136,25.81,26.72,1002.12
1712603070637,25.81,27.07,1002.2
1712603071138,25.83,28.19,1002.2
1712603071641,25.81,29.1,1002.17
1712603072143,25.81,29.51,1002.22
1712603072655,25.82,29.77,1002.23
1712603073156,25.81,30.45,1002.25
1712603073658,25.81,31.69,1002.2
1712603074160,25.83,32.8,1002.18
1712603074662,25.82,33.25,1002.18
1712603075165,25.83,33.48,1002.18
1712603075666,25.83,33.75,1002.22
1712603076168,25.82,33.78,1002.18
1712603076669,25.82,32.86,1002.17
1712603077179,25.82,31.61,1002.22
1712603077685,25.81,30.59,1002.18
1712603078201,25.81,29.74,1002.08
1712603078702,25.81,29.08,1002.11
1712603079205,25.81,28.55,1002.13
1712603079714,25.81,28.11,1002.09
1712603080216,25.81,27.78,1002.1
1712603080717,25.81,27.53,1002.08
1712603081218,25.81,27.35,1002.11
1712603081719,25.81,27.19,1002.11
1712603082229,25.81,27.08,1002.12
1712603082730,25.81,27.09,1002.12
1712603083231,25.82,27.2,1002.14
1712603083732,25.81,27.62,1002.12
1712603084234,25.82,28.13,1002.14
1712603084748,25.8,27.88,1002.15
1712603085249,25.81,27.67,1002.17
1712603085751,25.81,27.51,1002.17
1712603086251,25.81,27.33,1002.14
1712603086754,25.8,27.21,1002.16
1712603087263,25.8,27.2,1002.11
1712603087764,25.8,27.22,1002.14
1712603088266,25.81,27.2,1002.08
1712603088768,25.8,27.36,1002.09
1712603089282,25.8,27.36,1002.11
1712603089783,25.8,27.34,1002.07
1712603090285,25.79,27.33,1002.08
1712603090798,25.8,27.34,1002.07
1712603091301,25.8,27.32,1002.07
1712603091815,25.8,27.25,1002.07
1712603092326,25.8,27.2,1002.09
1712603092830,25.79,27.19,1002.13
1712603093333,25.79,27.17,1002.07
1712603093841,25.78,27.11,1002.02
1712603094341,25.78,27.07,1002.09
1712603094842,25.78,27.03,1002.14
1712603095343,25.79,27.02,1002.1
1712603095845,25.78,27.02,1002.1
1712603096353,25.77,26.97,1002.11
1712603096855,25.77,26.88,1002.12
1712603097357,25.77,26.82,1002.14
1712603097858,25.78,26.79,1002.12
1712603098360,25.78,26.78,1002.11
1712603098861,25.77,26.77,1002.1
1712603099363,25.76,26.72,1002.07
1712603099864,25.76,26.67,1002.08
1712603100364,25.76,26.65,1002.07
1712603100868,25.77,26.81,1002.05
1712603101369,25.77,26.91,1002.05
1712603101869,25.76,27.02,1002.07
1712603102372,25.76,27.13,1002
1712603102875,25.78,27.2,1002.08
